asset_age_days,assignment_count,repair_count,maintenance_count,damage_report_count,days_since_maintenance,warranty_active,condition_score,status_score,health_status
629,14,1,6,0,19,1,4,3,HEALTHY
915,19,4,4,0,43,0,2,3,MAINTENANCE_REQUIRED
667,16,1,2,0,66,1,4,3,HEALTHY
297,2,0,1,0,44,0,4,3,HEALTHY
32,0,0,0,0,32,1,4,3,HEALTHY
81,2,0,0,0,81,1,4,3,HEALTHY
896,16,1,2,0,184,0,2,3,MAINTENANCE_REQUIRED
607,10,1,5,0,9,0,3,3,HEALTHY
801,14,1,1,0,45,0,3,3,HEALTHY
400,7,2,5,0,107,1,3,3,HEALTHY
69,0,0,0,0,69,1,4,3,HEALTHY
681,8,1,3,0,210,0,2,3,MAINTENANCE_REQUIRED
260,1,0,1,0,153,1,4,3,HEALTHY
392,2,1,1,0,18,1,4,3,HEALTHY
568,13,0,3,0,34,0,3,3,HEALTHY
1125,20,8,11,2,29,0,1,1,REPLACE_SOON
707,11,1,3,0,71,0,3,3,HEALTHY
419,5,0,4,0,24,0,3,3,HEALTHY
1050,21,6,9,0,69,1,2,3,MAINTENANCE_REQUIRED
256,6,0,1,0,99,1,4,3,HEALTHY
581,11,2,6,0,344,1,3,3,HEALTHY
577,10,1,4,0,151,1,3,3,HEALTHY
114,5,1,0,0,114,1,4,3,HEALTHY
284,6,1,0,0,284,1,3,3,HEALTHY
269,3,1,0,0,269,1,3,3,HEALTHY
299,4,1,1,0,181,1,4,3,HEALTHY
1443,23,5,8,1,64,0,1,1,REPLACE_SOON
40,3,0,0,0,40,1,4,3,HEALTHY
836,9,5,6,0,6,0,2,3,MAINTENANCE_REQUIRED
1455,23,4,7,1,250,0,1,3,REPLACE_SOON
567,8,1,2,0,121,0,3,3,HEALTHY
541,10,1,1,0,48,1,4,3,HEALTHY
218,4,0,0,0,218,1,4,3,HEALTHY
84,0,0,0,0,84,1,4,3,HEALTHY
585,12,1,3,0,205,1,3,3,HEALTHY
251,7,1,0,0,251,1,3,3,HEALTHY
379,11,0,1,0,89,1,4,3,HEALTHY
153,2,0,2,0,36,1,4,3,HEALTHY
753,9,1,2,0,88,0,3,3,MAINTENANCE_REQUIRED
1239,21,6,7,0,535,0,1,1,REPLACE_SOON
284,9,0,2,0,81,1,4,3,HEALTHY
719,5,0,5,0,71,0,3,3,HEALTHY
422,2,0,0,0,422,1,3,3,HEALTHY
93,2,0,0,0,93,1,4,3,HEALTHY
2500,43,13,16,1,7,0,1,1,REPLACE_SOON
1243,13,4,6,0,134,0,1,1,MAINTENANCE_REQUIRED
638,15,2,4,0,264,0,2,2,MAINTENANCE_REQUIRED
2280,26,8,11,2,132,0,1,3,REPLACE_SOON
23,0,0,0,0,23,1,4,3,HEALTHY
233,4,0,0,0,233,0,3,3,HEALTHY
132,2,0,0,0,132,1,4,3,HEALTHY
905,15,4,6,2,69,0,1,1,MAINTENANCE_REQUIRED
1292,26,1,3,0,134,0,2,3,MAINTENANCE_REQUIRED
137,3,1,0,0,137,1,4,3,HEALTHY
147,2,0,0,0,147,1,4,3,HEALTHY
820,19,3,4,1,34,0,2,3,MAINTENANCE_REQUIRED
109,1,0,0,0,109,1,4,3,HEALTHY
503,9,3,4,0,90,0,2,3,MAINTENANCE_REQUIRED
1272,23,7,11,1,35,0,1,3,REPLACE_SOON
1855,37,8,12,2,11,0,1,3,REPLACE_SOON
110,0,0,0,0,110,1,4,3,HEALTHY
92,2,1,0,0,92,1,4,3,HEALTHY
131,0,1,0,0,131,1,4,3,HEALTHY
380,5,1,2,0,6,0,3,3,HEALTHY
70,0,0,0,0,70,0,4,3,HEALTHY
865,20,3,6,0,59,0,2,3,MAINTENANCE_REQUIRED
166,2,0,0,0,166,1,4,3,HEALTHY
110,0,0,0,0,110,1,4,3,HEALTHY
280,6,1,1,0,0,0,3,3,HEALTHY
159,2,1,1,0,159,1,4,3,HEALTHY
785,6,2,5,0,30,0,2,3,MAINTENANCE_REQUIRED
793,12,1,3,0,91,0,3,3,MAINTENANCE_REQUIRED
239,2,0,3,0,30,1,4,3,HEALTHY
182,1,0,2,0,0,1,4,3,HEALTHY
473,2,0,1,0,182,1,4,3,HEALTHY
472,3,2,5,0,48,0,3,3,HEALTHY
494,9,1,3,0,75,0,3,3,HEALTHY
798,12,0,5,0,165,0,3,3,HEALTHY
409,6,1,2,0,1,0,3,3,HEALTHY
748,7,0,2,0,30,1,4,3,HEALTHY
1545,18,11,13,0,137,0,1,3,REPLACE_SOON
993,13,1,3,0,28,0,3,3,MAINTENANCE_REQUIRED
448,10,0,2,0,116,1,4,3,HEALTHY
882,15,5,6,2,4,0,1,1,MAINTENANCE_REQUIRED
636,18,0,3,0,13,1,4,3,HEALTHY
1570,23,10,14,0,67,0,1,1,REPLACE_SOON
269,5,0,0,0,269,1,4,3,HEALTHY
967,10,2,4,0,170,0,2,3,MAINTENANCE_REQUIRED
169,3,0,0,0,169,1,4,3,HEALTHY
219,0,0,2,0,40,0,4,3,HEALTHY
1236,23,3,4,2,38,0,1,1,REPLACE_SOON
1357,32,4,7,2,237,0,1,3,REPLACE_SOON
223,5,0,1,1,65,0,3,3,HEALTHY
23,2,0,0,0,23,1,4,3,HEALTHY
95,0,1,0,0,95,1,4,3,HEALTHY
15,0,0,0,0,15,1,4,3,HEALTHY
1830,26,10,13,1,16,0,1,1,REPLACE_SOON
127,1,0,0,0,127,1,4,3,HEALTHY
27,1,0,0,0,27,1,4,3,HEALTHY
145,3,0,0,0,145,1,4,3,HEALTHY
604,11,0,2,0,136,0,3,3,HEALTHY
1920,30,5,8,0,191,0,1,3,REPLACE_SOON
1434,31,2,6,1,74,0,1,3,MAINTENANCE_REQUIRED
732,12,2,6,0,93,0,2,3,MAINTENANCE_REQUIRED
1257,25,10,13,0,36,0,1,1,REPLACE_SOON
286,5,0,1,0,39,1,4,3,HEALTHY
181,3,0,0,0,181,0,3,3,HEALTHY
700,12,2,7,1,73,1,2,3,HEALTHY
1617,23,6,7,1,54,0,1,1,REPLACE_SOON
215,3,0,0,0,215,1,4,3,HEALTHY
133,4,0,0,0,133,1,4,3,HEALTHY
322,8,0,1,0,103,0,3,3,HEALTHY
430,11,0,0,0,430,0,2,3,MAINTENANCE_REQUIRED
36,2,0,0,0,36,1,4,3,HEALTHY
376,4,1,3,0,69,1,4,3,HEALTHY
377,8,0,2,1,35,1,4,3,HEALTHY
479,15,0,2,0,6,0,3,3,HEALTHY
709,19,1,4,0,17,1,4,3,HEALTHY
1000,12,8,9,2,11,0,1,1,REPLACE_SOON
255,6,0,1,0,37,1,4,3,HEALTHY
1262,22,8,12,1,139,0,1,3,REPLACE_SOON
420,7,0,0,0,420,1,3,2,HEALTHY
443,5,1,3,0,28,0,3,3,HEALTHY
141,0,0,0,0,141,1,4,3,HEALTHY
579,8,3,3,0,402,1,2,3,MAINTENANCE_REQUIRED
156,1,0,1,0,45,1,4,3,HEALTHY
272,2,0,1,0,24,1,4,3,HEALTHY
688,11,1,3,0,29,1,4,3,HEALTHY
211,2,0,0,0,211,1,4,3,HEALTHY
465,6,1,2,0,70,0,3,3,HEALTHY
177,3,0,0,0,177,1,4,3,HEALTHY
24,0,1,0,0,24,1,4,3,HEALTHY
265,4,0,0,0,265,1,4,3,HEALTHY
553,5,0,7,0,8,0,3,3,HEALTHY
71,1,1,0,0,71,1,4,3,HEALTHY
162,2,0,2,0,69,1,4,3,HEALTHY
337,2,0,1,0,132,1,4,3,HEALTHY
197,3,2,2,0,77,1,3,3,HEALTHY
323,4,1,3,0,53,1,4,3,HEALTHY
2104,29,6,7,1,69,0,1,1,REPLACE_SOON
1365,20,3,8,0,28,0,2,3,MAINTENANCE_REQUIRED
52,1,0,0,0,52,1,4,3,HEALTHY
244,4,1,0,0,244,1,3,3,HEALTHY
716,12,2,3,1,14,0,2,3,MAINTENANCE_REQUIRED
665,7,2,3,1,62,0,2,3,MAINTENANCE_REQUIRED
1357,21,4,10,0,58,0,1,3,MAINTENANCE_REQUIRED
199,3,1,0,0,199,1,4,3,HEALTHY
123,3,0,0,0,123,1,4,3,HEALTHY
72,1,0,0,0,72,1,4,3,HEALTHY
166,3,0,0,0,166,1,4,3,HEALTHY
617,12,1,8,0,21,0,3,3,HEALTHY
29,3,0,0,0,29,1,4,3,HEALTHY
355,2,0,2,0,306,1,4,2,HEALTHY
147,2,1,0,0,147,1,4,3,HEALTHY
529,7,1,2,0,31,0,3,3,HEALTHY
309,3,0,1,0,136,0,3,3,HEALTHY
283,7,0,1,0,54,1,4,3,HEALTHY
846,8,1,4,1,208,1,2,3,MAINTENANCE_REQUIRED
31,1,0,0,0,31,1,4,3,HEALTHY
201,2,0,1,0,49,1,4,3,HEALTHY
112,1,0,0,0,112,1,4,3,HEALTHY
580,8,1,3,0,11,1,4,3,HEALTHY
151,3,0,0,0,151,1,4,3,HEALTHY
122,1,0,0,0,122,1,4,3,HEALTHY
183,4,0,1,0,4,1,4,3,HEALTHY
562,12,0,5,0,38,0,3,3,HEALTHY
37,3,0,0,0,37,1,4,3,HEALTHY
334,2,0,1,0,149,0,3,3,HEALTHY
202,5,0,0,0,202,1,4,3,HEALTHY
1252,22,4,5,1,153,0,1,1,MAINTENANCE_REQUIRED
464,12,0,2,0,1,0,4,3,HEALTHY
757,15,1,4,1,76,0,2,3,MAINTENANCE_REQUIRED
1167,20,5,5,0,50,0,1,3,MAINTENANCE_REQUIRED
452,6,1,4,0,216,1,3,3,HEALTHY
682,13,2,7,1,682,1,1,3,MAINTENANCE_REQUIRED
377,7,0,1,0,377,0,3,2,HEALTHY
64,0,0,0,0,64,1,4,3,HEALTHY
379,5,2,4,0,92,0,3,3,MAINTENANCE_REQUIRED
669,10,0,2,1,146,0,2,3,MAINTENANCE_REQUIRED
947,20,4,4,2,174,0,1,3,REPLACE_SOON
467,10,0,0,0,467,1,3,3,HEALTHY
724,13,2,4,0,93,1,3,3,HEALTHY
151,0,0,0,0,151,1,4,3,HEALTHY
309,6,0,2,0,35,1,4,3,HEALTHY
1245,26,5,6,1,213,0,1,3,MAINTENANCE_REQUIRED
237,6,1,0,0,237,0,3,3,MAINTENANCE_REQUIRED
437,11,1,3,0,2,0,3,3,HEALTHY
828,22,4,7,0,5,0,2,3,MAINTENANCE_REQUIRED
441,3,0,1,0,18,1,4,3,HEALTHY
228,4,1,0,0,228,1,3,3,HEALTHY
230,3,1,2,0,115,1,4,3,HEALTHY
82,0,0,0,0,82,1,4,3,HEALTHY
1063,23,6,12,0,304,0,1,1,REPLACE_SOON
196,9,0,1,0,181,1,4,3,HEALTHY
206,2,0,0,0,206,1,4,3,HEALTHY
1393,24,9,11,3,10,0,1,1,REPLACE_SOON
561,12,0,4,0,147,0,3,3,HEALTHY
1022,18,6,7,1,0,0,1,1,REPLACE_SOON
2500,43,12,17,5,0,0,1,3,REPLACE_SOON
214,1,1,0,0,214,1,4,3,HEALTHY
68,2,1,0,0,68,1,4,3,HEALTHY
292,1,0,0,0,292,1,4,2,HEALTHY
522,6,2,3,0,95,1,3,3,HEALTHY
135,0,0,0,0,135,0,3,3,HEALTHY
807,8,6,8,1,164,0,1,1,MAINTENANCE_REQUIRED
16,0,0,0,0,16,1,4,3,HEALTHY
61,1,0,0,0,61,1,4,3,HEALTHY
124,3,0,0,0,124,1,4,3,HEALTHY
53,4,0,0,0,53,0,4,3,HEALTHY
1019,11,5,8,1,52,0,1,1,REPLACE_SOON
491,9,1,3,0,46,1,4,3,HEALTHY
364,6,1,4,0,13,0,3,3,HEALTHY
509,7,0,1,0,42,1,4,3,HEALTHY
142,2,0,0,0,142,0,3,3,HEALTHY
228,1,0,1,1,88,1,4,3,HEALTHY
735,11,0,2,0,101,0,3,3,HEALTHY
447,13,1,3,0,52,1,4,3,HEALTHY
1127,18,4,8,2,178,0,1,1,REPLACE_SOON
800,11,2,5,0,82,0,2,3,MAINTENANCE_REQUIRED
591,7,2,3,0,57,0,2,3,MAINTENANCE_REQUIRED
139,2,1,0,0,139,0,3,3,HEALTHY
1377,17,3,5,0,25,0,2,3,MAINTENANCE_REQUIRED
1762,31,4,6,2,289,0,1,3,REPLACE_SOON
32,1,1,0,0,32,1,4,3,HEALTHY
139,1,0,0,0,139,0,3,3,HEALTHY
132,4,1,0,0,132,0,3,3,HEALTHY
89,0,0,0,0,89,1,4,3,HEALTHY
391,6,0,1,0,2,1,4,3,HEALTHY
345,3,0,2,1,13,1,4,3,HEALTHY
825,7,5,8,0,118,1,2,3,MAINTENANCE_REQUIRED
274,3,0,1,0,15,1,4,3,HEALTHY
103,2,1,0,0,103,1,4,3,HEALTHY
17,1,0,0,0,17,1,4,3,HEALTHY
730,12,0,1,0,48,0,3,3,HEALTHY
449,9,0,2,0,127,1,4,3,HEALTHY
1744,27,8,8,0,55,0,1,1,REPLACE_SOON
21,1,0,0,0,21,1,4,3,HEALTHY
28,1,0,0,0,28,1,4,3,HEALTHY
1239,18,3,5,0,97,0,2,3,MAINTENANCE_REQUIRED
180,3,0,2,0,102,1,4,3,HEALTHY
416,10,0,0,0,416,0,3,3,MAINTENANCE_REQUIRED
180,1,0,0,0,180,1,4,3,HEALTHY
139,1,1,0,0,139,1,4,3,HEALTHY
50,2,0,0,0,50,1,4,3,HEALTHY
272,2,0,1,0,109,1,4,3,HEALTHY
684,11,0,5,0,212,0,3,3,MAINTENANCE_REQUIRED
111,2,0,0,0,111,0,4,3,HEALTHY
701,8,0,5,0,4,0,3,3,HEALTHY
331,1,2,3,1,95,1,3,3,HEALTHY
370,10,0,2,1,11,1,4,3,HEALTHY
309,2,1,2,0,124,1,4,3,HEALTHY
559,10,0,3,0,31,0,3,3,HEALTHY
326,4,1,2,0,25,1,4,3,HEALTHY
1128,24,7,11,0,5,0,1,3,REPLACE_SOON
25,0,0,0,0,25,1,4,3,HEALTHY
416,5,0,1,0,25,0,3,3,HEALTHY
554,16,1,6,0,111,0,3,3,HEALTHY
63,0,0,0,0,63,1,4,3,HEALTHY
222,4,0,1,0,59,1,4,3,HEALTHY
100,2,1,0,0,100,1,4,3,HEALTHY
811,12,3,5,3,112,0,1,1,REPLACE_SOON
18,1,0,0,0,18,1,4,3,HEALTHY
1324,26,5,6,1,84,0,1,1,REPLACE_SOON
507,4,1,2,1,253,1,3,2,HEALTHY
90,1,0,0,0,90,1,4,3,HEALTHY
556,8,2,5,0,189,1,3,3,HEALTHY
484,9,0,3,0,24,0,3,3,HEALTHY
230,1,1,5,0,94,1,4,3,HEALTHY
189,6,0,1,0,112,1,4,3,HEALTHY
282,3,1,0,0,282,1,3,2,HEALTHY
661,7,1,1,0,43,0,3,3,HEALTHY
908,18,4,8,0,219,0,1,1,MAINTENANCE_REQUIRED
375,3,0,0,0,375,0,3,3,MAINTENANCE_REQUIRED
265,5,1,0,1,265,1,3,2,HEALTHY
2500,45,11,13,3,394,0,1,1,REPLACE_SOON
361,5,0,2,0,19,1,4,3,HEALTHY
284,5,0,0,0,284,1,4,3,HEALTHY
49,1,1,0,0,49,1,4,3,HEALTHY
346,1,0,2,0,1,1,4,3,HEALTHY
35,2,0,0,0,35,1,4,3,HEALTHY
47,3,0,0,0,47,1,4,3,HEALTHY
338,2,1,1,0,52,1,4,3,HEALTHY
230,0,1,0,1,230,1,3,3,HEALTHY
467,8,0,1,1,262,1,3,2,HEALTHY
103,1,0,0,0,103,1,4,3,HEALTHY
439,9,2,4,1,22,0,2,3,MAINTENANCE_REQUIRED
205,2,2,4,0,205,1,3,3,HEALTHY
624,13,2,5,0,325,0,2,2,MAINTENANCE_REQUIRED
482,8,0,1,0,194,0,3,3,HEALTHY
193,4,0,1,0,193,1,4,3,HEALTHY
1368,23,4,7,1,13,0,1,1,MAINTENANCE_REQUIRED
60,0,0,0,0,60,1,4,3,HEALTHY
244,6,0,0,0,244,0,3,3,HEALTHY
191,2,0,1,0,62,1,4,3,HEALTHY
769,8,0,1,0,16,0,3,3,HEALTHY
714,13,2,6,0,19,1,3,3,HEALTHY
46,2,0,0,0,46,1,4,3,HEALTHY
683,11,0,2,0,59,0,3,3,HEALTHY
16,0,1,0,0,16,1,4,3,HEALTHY
35,1,0,0,0,35,1,4,3,HEALTHY
399,11,1,2,0,161,1,4,3,HEALTHY
589,10,1,7,0,163,0,3,3,HEALTHY
166,2,1,0,0,166,1,4,3,HEALTHY
256,3,1,1,0,26,1,4,3,HEALTHY
194,5,1,1,0,12,1,4,3,HEALTHY
1075,18,9,10,1,47,0,1,3,REPLACE_SOON
393,11,0,1,0,184,1,4,3,HEALTHY
889,20,4,6,0,25,0,2,3,MAINTENANCE_REQUIRED
1297,22,7,11,3,90,0,1,1,REPLACE_SOON
383,7,1,3,0,48,0,3,3,HEALTHY
851,15,4,5,0,97,0,2,3,MAINTENANCE_REQUIRED
210,4,0,0,0,210,0,3,3,HEALTHY
39,0,0,0,0,39,1,4,3,HEALTHY
516,3,0,1,0,273,1,4,2,HEALTHY
977,16,0,2,0,10,1,4,3,HEALTHY
35,3,0,0,0,35,1,4,3,HEALTHY
677,7,1,3,0,70,0,3,3,MAINTENANCE_REQUIRED
490,8,0,3,0,49,1,4,3,HEALTHY
302,5,1,2,1,67,1,3,3,HEALTHY
681,11,1,3,0,33,1,4,3,HEALTHY
60,1,1,0,0,60,1,4,3,HEALTHY
470,8,1,6,0,237,1,3,3,HEALTHY
2500,48,6,13,0,36,0,1,1,REPLACE_SOON
142,3,1,0,0,142,1,4,3,HEALTHY
244,1,0,1,0,10,1,4,3,HEALTHY
402,7,1,3,0,34,0,3,3,HEALTHY
2455,34,10,14,2,141,0,1,3,REPLACE_SOON
1573,29,13,18,2,218,0,1,1,REPLACE_SOON
1102,12,1,6,0,6,0,3,3,HEALTHY
113,1,0,0,0,113,1,4,3,HEALTHY
171,1,0,0,0,171,1,4,3,HEALTHY
294,5,1,2,0,47,1,4,3,HEALTHY
1050,9,7,9,0,22,0,1,3,MAINTENANCE_REQUIRED
202,0,0,1,0,127,1,4,3,HEALTHY
465,6,0,1,0,93,1,4,3,HEALTHY
355,4,0,2,0,2,1,4,3,HEALTHY
275,1,0,2,0,28,1,4,3,HEALTHY
125,4,1,0,0,125,1,4,3,HEALTHY
143,1,1,0,0,143,1,4,3,HEALTHY
1370,27,2,6,2,58,0,1,1,MAINTENANCE_REQUIRED
304,2,0,3,0,37,1,4,3,HEALTHY
428,6,0,1,0,137,0,3,3,HEALTHY
506,9,0,1,0,48,0,3,3,HEALTHY
634,12,0,1,0,39,0,3,3,HEALTHY
2203,42,12,18,1,7,0,1,3,REPLACE_SOON
647,6,0,4,2,5,1,3,3,HEALTHY
497,8,1,4,0,73,0,3,3,HEALTHY
134,1,0,0,0,134,1,4,3,HEALTHY
1928,35,8,11,2,99,0,1,1,REPLACE_SOON
1640,30,3,7,1,21,0,1,3,REPLACE_SOON
236,0,0,2,0,15,1,4,3,HEALTHY
864,14,2,7,0,29,1,3,3,HEALTHY
233,7,0,1,0,48,1,4,3,HEALTHY
829,13,6,7,0,126,0,1,1,MAINTENANCE_REQUIRED
630,11,1,3,0,45,1,4,3,HEALTHY
1035,14,2,2,0,13,0,2,3,MAINTENANCE_REQUIRED
26,0,0,0,0,26,1,4,3,HEALTHY
301,1,2,5,0,46,1,3,3,HEALTHY
881,9,4,5,0,30,1,2,3,MAINTENANCE_REQUIRED
396,6,0,2,0,14,0,4,3,HEALTHY
320,5,0,0,1,320,1,3,2,HEALTHY
479,7,0,1,0,86,1,4,3,HEALTHY
336,3,0,0,0,336,1,4,3,HEALTHY
121,8,1,0,0,121,1,4,3,HEALTHY
74,3,0,0,0,74,1,4,3,HEALTHY
556,6,0,0,0,556,0,2,2,MAINTENANCE_REQUIRED
1675,23,4,10,2,81,0,1,1,REPLACE_SOON
1144,15,8,9,0,6,0,1,3,REPLACE_SOON
2427,40,10,17,1,100,0,1,1,REPLACE_SOON
251,4,1,3,0,21,1,4,3,HEALTHY
702,12,3,5,0,12,1,3,3,HEALTHY
153,3,1,0,0,153,1,4,3,HEALTHY
187,5,1,3,0,66,1,4,3,HEALTHY
56,0,0,0,0,56,1,4,3,HEALTHY
157,3,0,1,0,17,1,4,3,HEALTHY
797,23,0,5,0,64,0,3,3,MAINTENANCE_REQUIRED
225,4,1,0,0,225,1,3,3,HEALTHY
1245,26,6,8,1,74,0,1,1,REPLACE_SOON
811,15,4,5,0,201,0,1,1,MAINTENANCE_REQUIRED
53,2,0,0,0,53,1,4,3,HEALTHY
1754,28,6,9,2,29,0,1,1,REPLACE_SOON
312,1,0,0,0,312,1,4,3,HEALTHY
183,3,0,1,0,5,1,4,3,HEALTHY
325,4,0,2,0,84,1,4,3,HEALTHY
221,2,1,2,0,93,1,4,3,HEALTHY
347,10,1,0,0,347,1,3,3,HEALTHY
190,0,0,1,1,190,1,3,3,HEALTHY
152,2,1,0,0,152,1,4,3,HEALTHY
473,3,1,3,0,32,1,4,3,HEALTHY
212,4,1,0,0,212,1,4,3,HEALTHY
832,9,3,3,1,107,0,1,1,MAINTENANCE_REQUIRED
71,1,0,0,0,71,0,4,3,HEALTHY
49,1,0,0,0,49,1,4,3,HEALTHY
543,11,0,3,0,241,1,4,3,HEALTHY
478,5,0,2,0,15,0,3,3,HEALTHY
96,3,0,0,0,96,1,4,3,HEALTHY
214,5,0,0,0,214,1,4,3,HEALTHY
333,2,1,2,0,21,0,3,3,HEALTHY
328,3,0,0,0,328,1,4,2,HEALTHY
585,6,2,6,0,35,0,3,3,HEALTHY
64,0,0,0,0,64,1,4,3,HEALTHY
371,8,1,1,0,86,0,3,3,HEALTHY
98,0,0,0,0,98,0,4,3,HEALTHY
940,16,4,9,0,101,0,2,3,MAINTENANCE_REQUIRED
896,15,4,5,0,37,0,2,3,MAINTENANCE_REQUIRED
1173,17,11,15,1,62,0,1,1,REPLACE_SOON
658,10,0,3,0,66,0,3,3,HEALTHY
547,10,2,3,0,8,0,3,3,HEALTHY
283,3,0,2,0,132,1,4,3,HEALTHY
39,3,0,0,0,39,1,4,3,HEALTHY
1073,14,8,10,3,27,1,1,1,REPLACE_SOON
964,15,2,3,0,341,0,2,3,MAINTENANCE_REQUIRED
452,8,1,2,0,289,1,3,2,HEALTHY
52,2,1,0,0,52,1,4,3,HEALTHY
1612,27,7,10,1,135,0,1,1,REPLACE_SOON
292,3,0,1,2,27,1,3,3,HEALTHY
1225,25,5,8,0,30,0,1,3,REPLACE_SOON
76,1,0,0,0,76,1,4,3,HEALTHY
763,10,0,4,0,9,1,4,3,HEALTHY
490,6,3,4,0,57,1,3,3,HEALTHY
338,2,0,2,0,95,1,4,3,HEALTHY
1170,28,3,8,1,177,0,1,3,REPLACE_SOON
846,13,5,7,0,481,1,1,1,MAINTENANCE_REQUIRED
659,13,0,2,0,113,0,3,3,HEALTHY
343,4,2,4,0,0,1,4,3,HEALTHY
169,2,0,1,0,70,1,4,3,HEALTHY
252,5,0,0,0,252,1,4,2,HEALTHY
1004,18,7,10,0,350,0,1,3,REPLACE_SOON
1166,15,5,6,0,76,0,1,1,MAINTENANCE_REQUIRED
488,4,2,6,0,7,1,3,3,HEALTHY
1472,22,4,5,0,134,0,1,1,REPLACE_SOON
869,17,12,12,1,327,1,1,3,REPLACE_SOON
1174,10,4,4,1,179,0,1,1,REPLACE_SOON
293,6,0,1,0,54,1,4,3,HEALTHY
721,12,1,4,1,40,0,2,3,MAINTENANCE_REQUIRED
271,3,0,0,0,271,1,4,3,HEALTHY
120,2,0,0,0,120,1,4,3,HEALTHY
343,5,1,2,0,87,1,4,3,HEALTHY
307,4,1,2,1,53,1,3,3,HEALTHY
499,6,1,2,0,28,1,4,3,HEALTHY
250,4,0,0,0,250,1,4,3,HEALTHY
21,0,0,0,0,21,1,4,3,HEALTHY
287,3,0,0,0,287,1,4,2,HEALTHY
1105,11,3,5,0,44,0,2,3,MAINTENANCE_REQUIRED
190,2,1,1,1,70,1,3,3,HEALTHY
971,23,3,4,1,74,0,1,1,MAINTENANCE_REQUIRED
103,1,1,0,0,103,0,3,3,HEALTHY
430,5,0,1,1,150,0,3,3,HEALTHY
83,2,0,0,0,83,1,4,3,HEALTHY
309,8,0,1,0,28,1,4,3,HEALTHY
95,0,0,0,0,95,1,4,3,HEALTHY
789,25,2,7,0,44,0,2,3,MAINTENANCE_REQUIRED
137,0,0,0,0,137,1,4,3,HEALTHY
95,1,1,0,0,95,1,4,3,HEALTHY
2221,46,8,12,3,5,0,1,1,REPLACE_SOON
288,3,0,1,0,53,1,4,3,HEALTHY
29,1,0,0,0,29,1,4,3,HEALTHY
260,4,0,0,0,260,1,4,2,HEALTHY
1150,18,3,5,0,59,0,2,3,MAINTENANCE_REQUIRED
731,11,3,3,0,22,0,2,3,MAINTENANCE_REQUIRED
879,13,3,4,0,145,0,2,3,MAINTENANCE_REQUIRED
544,9,0,2,1,188,0,2,3,MAINTENANCE_REQUIRED
135,3,1,0,0,135,1,4,3,HEALTHY
812,11,2,6,0,32,0,2,3,MAINTENANCE_REQUIRED
533,7,0,0,0,533,0,2,2,MAINTENANCE_REQUIRED
903,22,5,6,1,2,0,1,3,MAINTENANCE_REQUIRED
269,4,1,0,0,269,1,3,3,HEALTHY
791,10,1,5,0,112,0,3,3,MAINTENANCE_REQUIRED
2500,28,14,17,3,77,0,1,3,REPLACE_SOON
413,3,0,4,0,12,1,4,3,HEALTHY
23,1,1,0,0,23,1,4,3,HEALTHY
373,5,2,2,0,10,1,4,3,HEALTHY
765,17,3,8,0,76,1,3,3,HEALTHY
1456,21,5,9,1,84,0,1,1,REPLACE_SOON
1800,29,10,15,3,512,0,1,1,REPLACE_SOON
575,6,1,2,0,313,1,3,2,HEALTHY
2500,41,14,17,1,231,0,1,1,REPLACE_SOON
503,5,2,3,1,64,0,2,3,MAINTENANCE_REQUIRED
382,7,0,2,0,90,1,4,3,HEALTHY
125,3,0,0,0,125,1,4,3,HEALTHY
100,0,0,0,0,100,1,4,3,HEALTHY
307,1,0,2,0,6,1,4,3,HEALTHY
429,12,1,1,0,49,0,3,3,HEALTHY
66,0,0,0,0,66,1,4,3,HEALTHY
150,1,1,0,0,150,1,4,3,HEALTHY
564,6,1,3,1,55,0,2,3,MAINTENANCE_REQUIRED
298,5,0,1,0,77,1,4,3,HEALTHY
89,0,0,0,1,89,1,4,3,HEALTHY
16,1,1,0,0,16,1,4,3,HEALTHY
523,7,2,7,1,22,0,2,3,MAINTENANCE_REQUIRED
1459,27,7,11,0,14,0,1,1,REPLACE_SOON
183,7,0,0,0,183,0,3,3,HEALTHY
480,11,2,2,0,34,1,3,3,HEALTHY
322,2,1,2,1,68,1,3,3,HEALTHY
361,7,0,2,1,21,1,4,3,HEALTHY
1619,24,3,7,2,387,0,1,2,REPLACE_SOON
724,15,0,4,1,35,0,3,3,HEALTHY
174,2,0,0,0,174,1,4,3,HEALTHY
194,1,0,0,0,194,1,4,3,HEALTHY
1337,20,1,3,0,74,0,2,3,MAINTENANCE_REQUIRED
688,6,4,8,0,19,0,2,3,MAINTENANCE_REQUIRED
197,1,0,0,0,197,1,4,3,HEALTHY
178,1,0,2,0,71,1,4,3,HEALTHY
1511,29,7,9,1,32,0,1,3,REPLACE_SOON
248,7,1,3,0,130,1,4,3,HEALTHY
910,14,3,5,0,188,0,2,3,MAINTENANCE_REQUIRED
201,2,1,0,0,201,1,4,3,HEALTHY
430,8,0,1,0,28,0,3,3,HEALTHY
462,6,1,2,0,22,1,4,3,HEALTHY
1278,18,6,8,0,73,0,1,1,REPLACE_SOON
830,11,2,4,0,4,0,2,3,MAINTENANCE_REQUIRED
224,2,1,1,0,103,1,4,3,HEALTHY
42,0,0,0,0,42,1,4,3,HEALTHY
623,13,1,3,0,16,1,4,3,HEALTHY
23,0,0,0,0,23,1,4,3,HEALTHY
113,1,0,0,0,113,1,4,3,HEALTHY
